selected,abbrevref_id,isolabel_ext,abbrev,insert_date,default_abbrev
t,5,UY-CA-EstanquePando,uy;ca;epo,2023-11-30,f
t,5,UY-CA-EstanquePando,uy;ca;estanque.pando,2023-11-30,f
t,5,UY-CA-EstanquePando,uy;canelones;estanque.pando,2023-11-30,f
t,5,UY-CA-FortinSantaRosa,UY-69,2023-11-30,f
t,3,UY-CA-FortinSantaRosa,UY-CA-FSR,2022-10-07,f
t,5,UY-CA-FortinSantaRosa,uy;ca;fortin.santa.rosa,2023-11-30,f
t,5,UY-CA-FortinSantaRosa,uy;ca;fsr,2023-11-30,f
t,5,UY-CA-FortinSantaRosa,uy;canelones;fortin.santa.rosa,2023-11-30,f
t,5,UY-CA-FraccCnoAndaluzYR84,UY-102,2023-11-30,f
t,3,UY-CA-FraccCnoAndaluzYR84,UY-CA-FCA,2022-10-07,f
t,5,UY-CA-FraccCnoAndaluzYR84,uy;ca;fca,2023-11-30,f
t,5,UY-CA-FraccCnoAndaluzYR84,uy;ca;fracc.cno.andaluz.y.r.84,2023-11-30,f
t,5,UY-CA-FraccCnoAndaluzYR84,uy;canelones;fracc.cno.andaluz.y.r.84,2023-11-30,f
t,5,UY-CA-FraccProgreso,UY-136,2023-11-30,f
t,3,UY-CA-FraccProgreso,UY-CA-FPO,2022-10-07,f
t,5,UY-CA-FraccProgreso,uy;ca;fpo,2023-11-30,f
t,5,UY-CA-FraccProgreso,uy;ca;fracc.progreso,2023-11-30,f
t,5,UY-CA-FraccProgreso,uy;canelones;fracc.progreso,2023-11-30,f
t,5,UY-CA-FraccSobreRuta74,UY-43,2023-11-30,f
t,3,UY-CA-FraccSobreRuta74,UY-CA-FR7,2022-10-07,f
t,5,UY-CA-FraccSobreRuta74,uy;ca;fr7,2023-11-30,f
t,5,UY-CA-FraccSobreRuta74,uy;ca;fracc.sobre.ruta.74,2023-11-30,f
t,5,UY-CA-FraccSobreRuta74,uy;canelones;fracc.sobre.ruta.74,2023-11-30,f
t,5,UY-CA-GuazuVira,UY-85,2023-11-30,f
t,3,UY-CA-GuazuVira,UY-CA-GRA,2022-10-07,f
t,5,UY-CA-GuazuVira,uy;ca;gra,2023-11-30,f
t,5,UY-CA-GuazuVira,uy;ca;guazu..vira,2023-11-30,f
t,5,UY-CA-GuazuVira,uy;canelones;guazu..vira,2023-11-30,f
t,5,UY-CA-HarasLago,UY-30,2023-11-30,f
t,3,UY-CA-HarasLago,UY-CA-HLO,2022-10-07,f
t,5,UY-CA-HarasLago,uy;ca;haras.lago,2023-11-30,f
t,5,UY-CA-HarasLago,uy;ca;hlo,2023-11-30,f
t,5,UY-CA-HarasLago,uy;canelones;haras.lago,2023-11-30,f
t,5,UY-CA-HuertaHorneros,UY-108,2023-11-30,f
t,3,UY-CA-HuertaHorneros,UY-CA-HHS,2022-10-07,f
t,5,UY-CA-HuertaHorneros,uy;ca;hhs,2023-11-30,f
t,5,UY-CA-HuertaHorneros,uy;ca;huerta.horneros,2023-11-30,f
t,5,UY-CA-HuertaHorneros,uy;canelones;huerta.horneros,2023-11-30,f
t,5,UY-CA-InstitutoAdventista,UY-137,2023-11-30,f
t,3,UY-CA-InstitutoAdventista,UY-CA-VIA,2022-10-07,f
t,5,UY-CA-InstitutoAdventista,uy;ca;instituto.adventista,2023-11-30,f
t,5,UY-CA-InstitutoAdventista,uy;ca;via,2023-11-30,f
t,5,UY-CA-InstitutoAdventista,uy;canelones;instituto.adventista,2023-11-30,f
t,5,UY-CA-JardinesPando,UY-46,2023-11-30,f
t,3,UY-CA-JardinesPando,UY-CA-JPO,2022-10-07,f
t,5,UY-CA-JardinesPando,uy;ca;jardines.pando,2023-11-30,f
t,5,UY-CA-JardinesPando,uy;ca;jpo,2023-11-30,f
t,5,UY-CA-JardinesPando,uy;canelones;jardines.pando,2023-11-30,f
t,5,UY-CA-Jaureguiberry,UY-88,2023-11-30,f
t,3,UY-CA-Jaureguiberry,UY-CA-JRY,2022-10-07,f
t,5,UY-CA-Jaureguiberry,uy;ca;jaureguiberry,2023-11-30,f
t,5,UY-CA-Jaureguiberry,uy;ca;jry,2023-11-30,f
t,5,UY-CA-Jaureguiberry,uy;canelones;jaureguiberry,2023-11-30,f
t,5,UY-CA-JoaquinSuarez,UY-33,2023-11-30,f
t,3,UY-CA-JoaquinSuarez,UY-CA-JSZ,2022-10-07,f
t,5,UY-CA-JoaquinSuarez,uy;ca;joaquin.suarez,2023-11-30,f
t,5,UY-CA-JoaquinSuarez,uy;ca;jsz,2023-11-30,f
t,5,UY-CA-JoaquinSuarez,uy;canelones;joaquin.suarez,2023-11-30,f
t,5,UY-CA-Juanico,UY-126,2023-11-30,f
t,3,UY-CA-Juanico,UY-CA-JOO,2022-10-07,f
t,5,UY-CA-Juanico,uy;ca;joo,2023-11-30,f
t,5,UY-CA-Juanico,uy;ca;juanico,2023-11-30,f
t,5,UY-CA-Juanico,uy;canelones;juanico,2023-11-30,f
t,5,UY-CA-LaAsuncion,UY-81,2023-11-30,f
t,3,UY-CA-LaAsuncion,UY-CA-BAN,2022-10-07,f
t,5,UY-CA-LaAsuncion,uy;ca;ban,2023-11-30,f
t,5,UY-CA-LaAsuncion,uy;ca;la.asuncion,2023-11-30,f
t,5,UY-CA-LaAsuncion,uy;canelones;la.asuncion,2023-11-30,f
t,5,UY-CA-LaCantera,UY-647,2023-11-30,f
t,3,UY-CA-LaCantera,UY-CA-LCT,2022-10-07,f
t,5,UY-CA-LaCantera,uy;ca;la.cantera,2023-11-30,f
t,5,UY-CA-LaCantera,uy;ca;lct,2023-11-30,f
t,5,UY-CA-LaCantera,uy;canelones;la.cantera,2023-11-30,f
t,5,UY-CA-LaFloresta,UY-48,2023-11-30,f
t,3,UY-CA-LaFloresta,UY-CA-LFA,2022-10-07,f
t,5,UY-CA-LaFloresta,uy;ca;la.floresta,2023-11-30,f
t,5,UY-CA-LaFloresta,uy;ca;lfa,2023-11-30,f
t,5,UY-CA-LaFloresta,uy;canelones;la.floresta,2023-11-30,f
t,5,UY-CA-LaHorqueta,UY-107,2023-11-30,f
t,3,UY-CA-LaHorqueta,UY-CA-LHE,2022-10-07,f
t,5,UY-CA-LaHorqueta,uy;ca;la.horqueta,2023-11-30,f
t,5,UY-CA-LaHorqueta,uy;ca;lhe,2023-11-30,f
t,5,UY-CA-LaHorqueta,uy;canelones;la.horqueta,2023-11-30,f
t,5,UY-CA-LaJuana,UY-645,2023-11-30,f
t,3,UY-CA-LaJuana,UY-CA-LJN,2022-10-07,f
t,5,UY-CA-LaJuana,uy;ca;la.juana,2023-11-30,f
t,5,UY-CA-LaJuana,uy;ca;ljn,2023-11-30,f
t,5,UY-CA-LaJuana,uy;canelones;la.juana,2023-11-30,f
t,5,UY-CA-LaLucha,UY-138,2023-11-30,f
t,3,UY-CA-LaLucha,UY-CA-BLL,2022-10-07,f
t,5,UY-CA-LaLucha,uy;ca;bll,2023-11-30,f
t,5,UY-CA-LaLucha,uy;ca;la.lucha,2023-11-30,f
t,5,UY-CA-LaLucha,uy;canelones;la.lucha,2023-11-30,f
t,5,UY-CA-LaMontanesa,UY-643,2023-11-30,f
t,3,UY-CA-LaMontanesa,UY-CA-LMO,2022-10-07,f
t,5,UY-CA-LaMontanesa,uy;ca;la.montanesa,2023-11-30,f
t,5,UY-CA-LaMontanesa,uy;ca;lmo,2023-11-30,f
t,5,UY-CA-LaMontanesa,uy;canelones;la.montanesa,2023-11-30,f
t,5,UY-CA-LaPaz,UY-124,2023-11-30,f
t,3,UY-CA-LaPaz,UY-CA-LPZ,2022-10-07,f
t,5,UY-CA-LaPaz,uy;ca;la.paz,2023-11-30,f
t,5,UY-CA-LaPaz,uy;ca;lpz,2023-11-30,f
t,5,UY-CA-LaPaz,uy;canelones;la.paz,2023-11-30,f
t,5,UY-CA-LaTahona,UY-723,2023-11-30,f
t,3,UY-CA-LaTahona,UY-CA-ADT,2022-10-07,f
t,5,UY-CA-LaTahona,uy;ca;adt,2023-11-30,f
t,5,UY-CA-LaTahona,uy;ca;la.tahona,2023-11-30,f
t,5,UY-CA-LaTahona,uy;canelones;la.tahona,2023-11-30,f
t,5,UY-CA-LaTuna,UY-84,2023-11-30,f
t,3,UY-CA-LaTuna,UY-CA-LTA,2022-10-07,f
t,5,UY-CA-LaTuna,uy;ca;la.tuna,2023-11-30,f
t,5,UY-CA-LaTuna,uy;ca;lta,2023-11-30,f
t,5,UY-CA-LaTuna,uy;canelones;la.tuna,2023-11-30,f
t,5,UY-CA-Lagomar,UY-57,2023-11-30,f
t,3,UY-CA-Lagomar,UY-CA-LAG,2022-10-07,f
t,5,UY-CA-Lagomar,uy;ca;lag,2023-11-30,f
t,5,UY-CA-Lagomar,uy;ca;lagomar,2023-11-30,f
t,5,UY-CA-Lagomar,uy;canelones;lagomar,2023-11-30,f
t,5,UY-CA-LasBrujas,UY-145,2023-11-30,f
t,3,UY-CA-LasBrujas,UY-CA-LBS,2022-10-07,f
t,5,UY-CA-LasBrujas,uy;ca;las.brujas,2023-11-30,f
t,5,UY-CA-LasBrujas,uy;ca;lbs,2023-11-30,f
t,5,UY-CA-LasBrujas,uy;canelones;las.brujas,2023-11-30,f
t,5,UY-CA-LasHigueritas,UY-32,2023-11-30,f
t,3,UY-CA-LasHigueritas,UY-CA-LHS,2022-10-07,f
t,5,UY-CA-LasHigueritas,uy;ca;las.higueritas,2023-11-30,f
t,5,UY-CA-LasHigueritas,uy;ca;lhs,2023-11-30,f
t,5,UY-CA-LasHigueritas,uy;canelones;las.higueritas,2023-11-30,f
t,5,UY-CA-LasPiedras,UY-157,2023-11-30,f
t,3,UY-CA-LasPiedras,UY-CA-LPS,2022-10-07,f
t,5,UY-CA-LasPiedras,uy;ca;las.piedras,2023-11-30,f
t,5,UY-CA-LasPiedras,uy;ca;lps,2023-11-30,f
t,5,UY-CA-LasPiedras,uy;canelones;las.piedras,2023-11-30,f
t,5,UY-CA-LasToscas,UY-49,2023-11-30,f
t,3,UY-CA-LasToscas,UY-CA-LTS,2022-10-07,f
t,5,UY-CA-LasToscas,uy;ca;las.toscas,2023-11-30,f
t,5,UY-CA-LasToscas,uy;ca;lts,2023-11-30,f
t,5,UY-CA-LasToscas,uy;canelones;las.toscas,2023-11-30,f
t,5,UY-CA-LomasCarrasco,UY-75,2023-11-30,f
t,3,UY-CA-LomasCarrasco,UY-CA-LDC,2022-10-07,f
t,5,UY-CA-LomasCarrasco,uy;ca;ldc,2023-11-30,f
t,5,UY-CA-LomasCarrasco,uy;ca;lomas.carrasco,2023-11-30,f
t,5,UY-CA-LomasCarrasco,uy;canelones;lomas.carrasco,2023-11-30,f
t,5,UY-CA-LomasSolymar,UY-70,2023-11-30,f
t,3,UY-CA-LomasSolymar,UY-CA-LDS,2022-10-07,f
t,5,UY-CA-LomasSolymar,uy;ca;lds,2023-11-30,f
t,5,UY-CA-LomasSolymar,uy;ca;lomas.solymar,2023-11-30,f
t,5,UY-CA-LomasSolymar,uy;canelones;lomas.solymar,2023-11-30,f
t,5,UY-CA-LosCerrillos,UY-148,2023-11-30,f
t,3,UY-CA-LosCerrillos,UY-CA-CER,2022-10-07,f
t,5,UY-CA-LosCerrillos,uy;ca;cer,2023-11-30,f
t,5,UY-CA-LosCerrillos,uy;ca;los.cerrillos,2023-11-30,f
t,5,UY-CA-LosCerrillos,uy;canelones;los.cerrillos,2023-11-30,f
t,5,UY-CA-LosTilos,UY-658,2023-11-30,f
t,3,UY-CA-LosTilos,UY-CA-LTO,2022-10-07,f
t,5,UY-CA-LosTilos,uy;ca;los.tilos,2023-11-30,f
t,5,UY-CA-LosTilos,uy;ca;lto,2023-11-30,f
t,5,UY-CA-LosTilos,uy;canelones;los.tilos,2023-11-30,f
t,5,UY-CA-LosTitanes,UY-103,2023-11-30,f
t,3,UY-CA-LosTitanes,UY-CA-LTI,2022-10-07,f
t,5,UY-CA-LosTitanes,uy;ca;los.titanes,2023-11-30,f
t,5,UY-CA-LosTitanes,uy;ca;lti,2023-11-30,f
t,5,UY-CA-LosTitanes,uy;canelones;los.titanes,2023-11-30,f
t,5,UY-CA-Marindia,UY-72,2023-11-30,f
t,3,UY-CA-Marindia,UY-CA-MAR,2022-10-07,f
t,5,UY-CA-Marindia,uy;ca;mar,2023-11-30,f
t,5,UY-CA-Marindia,uy;ca;marindia,2023-11-30,f
t,5,UY-CA-Marindia,uy;canelones;marindia,2023-11-30,f
t,5,UY-CA-Migues,UY-115,2023-11-30,f
t,3,UY-CA-Migues,UY-CA-MIG,2022-10-07,f
t,5,UY-CA-Migues,uy;ca;mig,2023-11-30,f
t,5,UY-CA-Migues,uy;ca;migues,2023-11-30,f
t,5,UY-CA-Migues,uy;canelones;migues,2023-11-30,f
t,5,UY-CA-MiradorLaTahona,UY-47,2023-11-30,f
t,3,UY-CA-MiradorLaTahona,UY-CA-MTA,2022-10-07,f
t,5,UY-CA-MiradorLaTahona,uy;ca;mirador.la.tahona,2023-11-30,f
t,5,UY-CA-MiradorLaTahona,uy;ca;mta,2023-11-30,f
t,5,UY-CA-MiradorLaTahona,uy;canelones;mirador.la.tahona,2023-11-30,f
t,5,UY-CA-Montes,UY-117,2023-11-30,f
t,3,UY-CA-Montes,UY-CA-MON,2022-10-07,f
t,5,UY-CA-Montes,uy;ca;mon,2023-11-30,f
t,5,UY-CA-Montes,uy;ca;montes,2023-11-30,f
t,5,UY-CA-Montes,uy;canelones;montes,2023-11-30,f
t,5,UY-CA-Neptunia,UY-73,2023-11-30,f
t,3,UY-CA-Neptunia,UY-CA-NEP,2022-10-07,f
t,5,UY-CA-Neptunia,uy;ca;nep,2023-11-30,f
t,5,UY-CA-Neptunia,uy;ca;neptunia,2023-11-30,f
t,5,UY-CA-Neptunia,uy;canelones;neptunia,2023-11-30,f
t,5,UY-CA-Olmos,UY-91,2023-11-30,f
t,3,UY-CA-Olmos,UY-CA-OLM,2022-10-07,f
t,5,UY-CA-Olmos,uy;ca;olm,2023-11-30,f
t,5,UY-CA-Olmos,uy;ca;olmos,2023-11-30,f
t,5,UY-CA-Olmos,uy;canelones;olmos,2023-11-30,f
t,5,UY-CA-Pando,UY-27,2023-11-30,f
t,3,UY-CA-Pando,UY-CA-PDO,2022-10-07,f
t,5,UY-CA-Pando,uy;ca;pando,2023-11-30,f
t,5,UY-CA-Pando,uy;ca;pdo,2023-11-30,f
t,5,UY-CA-Pando,uy;canelones;pando,2023-11-30,f
t,5,UY-CA-ParadaCabrera,UY-131,2023-11-30,f
t,3,UY-CA-ParadaCabrera,UY-CA-PCA,2022-10-07,f
t,5,UY-CA-ParadaCabrera,uy;ca;parada.cabrera,2023-11-30,f
t,5,UY-CA-ParadaCabrera,uy;ca;pca,2023-11-30,f
t,5,UY-CA-ParadaCabrera,uy;canelones;parada.cabrera,2023-11-30,f
t,5,UY-CA-ParqueCarrasco,UY-50,2023-11-30,f
t,3,UY-CA-ParqueCarrasco,UY-CA-PCU,2022-10-07,f
t,5,UY-CA-ParqueCarrasco,uy;ca;parque.carrasco,2023-11-30,f
t,5,UY-CA-ParqueCarrasco,uy;ca;pcu,2023-11-30,f
t,5,UY-CA-ParqueCarrasco,uy;canelones;parque.carrasco,2023-11-30,f
t,5,UY-CA-ParquePlata,UY-40,2023-11-30,f
t,3,UY-CA-ParquePlata,UY-CA-PDP,2022-10-07,f
t,5,UY-CA-ParquePlata,uy;ca;parque.plata,2023-11-30,f
t,5,UY-CA-ParquePlata,uy;ca;pdp,2023-11-30,f
t,5,UY-CA-ParquePlata,uy;canelones;parque.plata,2023-11-30,f
t,5,UY-CA-PasoCarrasco,UY-35,2023-11-30,f
t,3,UY-CA-PasoCarrasco,UY-CA-PCC,2022-10-07,f
t,5,UY-CA-PasoCarrasco,uy;ca;paso.carrasco,2023-11-30,f
t,5,UY-CA-PasoCarrasco,uy;ca;pcc,2023-11-30,f
t,5,UY-CA-PasoCarrasco,uy;canelones;paso.carrasco,2023-11-30,f
t,5,UY-CA-PasoEspinosa,UY-134,2023-11-30,f
t,3,UY-CA-PasoEspinosa,UY-CA-PEA,2022-10-07,f
t,5,UY-CA-PasoEspinosa,uy;ca;paso.espinosa,2023-11-30,f
t,5,UY-CA-PasoEspinosa,uy;ca;pea,2023-11-30,f
t,5,UY-CA-PasoEspinosa,uy;canelones;paso.espinosa,2023-11-30,f
t,5,UY-CA-PasoLaCadena,UY-139,2023-11-30,f
t,3,UY-CA-PasoLaCadena,UY-CA-PCN,2022-10-07,f
t,5,UY-CA-PasoLaCadena,uy;ca;paso.la.cadena,2023-11-30,f
t,5,UY-CA-PasoLaCadena,uy;ca;pcn,2023-11-30,f
t,5,UY-CA-PasoLaCadena,uy;canelones;paso.la.cadena,2023-11-30,f
t,5,UY-CA-PasoPache,UY-606,2023-11-30,f
t,3,UY-CA-PasoPache,UY-CA-PDH,2022-10-07,f
t,5,UY-CA-PasoPache,uy;ca;paso.pache,2023-11-30,f
t,5,UY-CA-PasoPache,uy;ca;pdh,2023-11-30,f
t,5,UY-CA-PasoPache,uy;canelones;paso.pache,2023-11-30,f
t,5,UY-CA-PasoPalomeque,UY-141,2023-11-30,f
t,3,UY-CA-PasoPalomeque,UY-CA-PPE,2022-10-07,f
t,5,UY-CA-PasoPalomeque,uy;ca;paso.palomeque,2023-11-30,f
t,5,UY-CA-PasoPalomeque,uy;ca;ppe,2023-11-30,f
t,5,UY-CA-PasoPalomeque,uy;canelones;paso.palomeque,2023-11-30,f
t,5,UY-CA-PiedraToro,UY-74,2023-11-30,f
t,3,UY-CA-PiedraToro,UY-CA-PIT,2022-10-07,f
t,5,UY-CA-PiedraToro,uy;ca;piedra.toro,2023-11-30,f
t,5,UY-CA-PiedraToro,uy;ca;pit,2023-11-30,f
t,5,UY-CA-PiedraToro,uy;canelones;piedra.toro,2023-11-30,f
t,5,UY-CA-PiedrasAfilar,UY-98,2023-11-30,f
t,3,UY-CA-PiedrasAfilar,UY-CA-PAR,2022-10-07,f
t,5,UY-CA-PiedrasAfilar,uy;ca;par,2023-11-30,f
t,5,UY-CA-PiedrasAfilar,uy;ca;piedras.afilar,2023-11-30,f
t,5,UY-CA-PiedrasAfilar,uy;canelones;piedras.afilar,2023-11-30,f
t,5,UY-CA-PilarHorneros,UY-109,2023-11-30,f
t,3,UY-CA-PilarHorneros,UY-CA-PHS,2022-10-07,f
t,5,UY-CA-PilarHorneros,uy;ca;phs,2023-11-30,f
t,5,UY-CA-PilarHorneros,uy;ca;pilar.horneros,2023-11-30,f
t,5,UY-CA-PilarHorneros,uy;canelones;pilar.horneros,2023-11-30,f
t,5,UY-CA-PinamarPinepark,UY-56,2023-11-30,f
t,3,UY-CA-PinamarPinepark,UY-CA-PPK,2022-10-07,f
t,5,UY-CA-PinamarPinepark,uy;ca;pinamar..pinepark,2023-11-30,f
t,5,UY-CA-PinamarPinepark,uy;ca;ppk,2023-11-30,f
t,5,UY-CA-PinamarPinepark,uy;canelones;pinamar..pinepark,2023-11-30,f
t,5,UY-CA-Progreso,UY-153,2023-11-30,f
t,3,UY-CA-Progreso,UY-CA-PSO,2022-10-07,f
t,5,UY-CA-Progreso,uy;ca;progreso,2023-11-30,f
t,5,UY-CA-Progreso,uy;ca;pso,2023-11-30,f
t,5,UY-CA-Progreso,uy;canelones;progreso,2023-11-30,f
t,5,UY-CA-QuintaHorneros,UY-31,2023-11-30,f
t,3,UY-CA-QuintaHorneros,UY-CA-QLS,2022-10-07,f
t,5,UY-CA-QuintaHorneros,uy;ca;qls,2023-11-30,f
t,5,UY-CA-QuintaHorneros,uy;ca;quinta.horneros,2023-11-30,f
t,5,UY-CA-QuintaHorneros,uy;canelones;quinta.horneros,2023-11-30,f
t,5,UY-CA-QuintasBosque,UY-66,2023-11-30,f
t,3,UY-CA-QuintasBosque,UY-CA-QDB,2022-10-07,f
t,5,UY-CA-QuintasBosque,uy;ca;qdb,2023-11-30,f
t,5,UY-CA-QuintasBosque,uy;ca;quintas.bosque,2023-11-30,f
t,5,UY-CA-QuintasBosque,uy;canelones;quintas.bosque,2023-11-30,f
t,5,UY-CA-Salinas,UY-45,2023-11-30,f
t,3,UY-CA-Salinas,UY-CA-SAL,2022-10-07,f
t,5,UY-CA-Salinas,uy;ca;sal,2023-11-30,f
t,5,UY-CA-Salinas,uy;ca;salinas,2023-11-30,f
t,5,UY-CA-Salinas,uy;canelones;salinas,2023-11-30,f
t,5,UY-CA-SanAntonio,UY-118,2023-11-30,f
t,3,UY-CA-SanAntonio,UY-CA-SAO,2022-10-07,f
t,5,UY-CA-SanAntonio,uy;ca;san.antonio,2023-11-30,f
t,5,UY-CA-SanAntonio,uy;ca;sao,2023-11-30,f
t,5,UY-CA-SanAntonio,uy;canelones;san.antonio,2023-11-30,f
t,5,UY-CA-SanBautista,UY-116,2023-11-30,f
t,3,UY-CA-SanBautista,UY-CA-SBA,2022-10-07,f
t,5,UY-CA-SanBautista,uy;ca;san.bautista,2023-11-30,f
t,5,UY-CA-SanBautista,uy;ca;sba,2023-11-30,f
t,5,UY-CA-SanBautista,uy;canelones;san.bautista,2023-11-30,f
t,5,UY-CA-SanJacinto,UY-113,2023-11-30,f
t,3,UY-CA-SanJacinto,UY-CA-SJO,2022-10-07,f
t,5,UY-CA-SanJacinto,uy;ca;san.jacinto,2023-11-30,f
t,5,UY-CA-SanJacinto,uy;ca;sjo,2023-11-30,f
t,5,UY-CA-SanJacinto,uy;canelones;san.jacinto,2023-11-30,f
t,5,UY-CA-SanJoseCarrasco,UY-42,2023-11-30,f
t,3,UY-CA-SanJoseCarrasco,UY-CA-SJC,2022-10-07,f
t,5,UY-CA-SanJoseCarrasco,uy;ca;san.jose.carrasco,2023-11-30,f
t,5,UY-CA-SanJoseCarrasco,uy;ca;sjc,2023-11-30,f
t,5,UY-CA-SanJoseCarrasco,uy;canelones;san.jose.carrasco,2023-11-30,f
t,5,UY-CA-SanLuis,UY-94,2023-11-30,f
t,3,UY-CA-SanLuis,UY-CA-SLS,2022-10-07,f
t,5,UY-CA-SanLuis,uy;ca;san.luis,2023-11-30,f
t,5,UY-CA-SanLuis,uy;ca;sls,2023-11-30,f
t,5,UY-CA-SanLuis,uy;canelones;san.luis,2023-11-30,f
t,5,UY-CA-SanRamon,UY-112,2023-11-30,f
t,3,UY-CA-SanRamon,UY-CA-SRN,2022-10-07,f
t,5,UY-CA-SanRamon,uy;ca;san.ramon,2023-11-30,f
t,5,UY-CA-SanRamon,uy;ca;srn,2023-11-30,f
t,5,UY-CA-SanRamon,uy;canelones;san.ramon,2023-11-30,f
t,5,UY-CA-SantaAna,UY-78,2023-11-30,f
t,3,UY-CA-SantaAna,UY-CA-SAA,2022-10-07,f
t,5,UY-CA-SantaAna,uy;ca;saa,2023-11-30,f
t,5,UY-CA-SantaAna,uy;ca;santa.ana,2023-11-30,f
t,5,UY-CA-SantaAna,uy;canelones;santa.ana,2023-11-30,f
t,5,UY-CA-SantaLucia,UY-127,2023-11-30,f
t,3,UY-CA-SantaLucia,UY-CA-SLA,2022-10-07,f
t,5,UY-CA-SantaLucia,uy;ca;santa.lucia,2023-11-30,f
t,5,UY-CA-SantaLucia,uy;ca;sla,2023-11-30,f
t,5,UY-CA-SantaLucia,uy;canelones;santa.lucia,2023-11-30,f
t,5,UY-CA-SantaLuciaEste,UY-79,2023-11-30,f
t,3,UY-CA-SantaLuciaEste,UY-CA-SLE,2022-10-07,f
t,5,UY-CA-SantaLuciaEste,uy;ca;santa.lucia.este,2023-11-30,f
t,5,UY-CA-SantaLuciaEste,uy;ca;sle,2023-11-30,f
t,5,UY-CA-SantaLuciaEste,uy;canelones;santa.lucia.este,2023-11-30,f
t,5,UY-CA-SantaRosa,UY-110,2023-11-30,f
t,3,UY-CA-SantaRosa,UY-CA-SRA,2022-10-07,f
t,5,UY-CA-SantaRosa,uy;ca;santa.rosa,2023-11-30,f
t,5,UY-CA-SantaRosa,uy;ca;sra,2023-11-30,f
t,5,UY-CA-SantaRosa,uy;canelones;santa.rosa,2023-11-30,f
t,5,UY-CA-Sauce,UY-36,2023-11-30,f
t,3,UY-CA-Sauce,UY-CA-SCE,2022-10-07,f
t,5,UY-CA-Sauce,uy;ca;sauce,2023-11-30,f
t,5,UY-CA-Sauce,uy;ca;sce,2023-11-30,f
t,5,UY-CA-Sauce,uy;canelones;sauce,2023-11-30,f
t,5,UY-CA-SeisHermanos,UY-80,2023-11-30,f
t,3,UY-CA-SeisHermanos,UY-CA-SHS,2022-10-07,f
t,5,UY-CA-SeisHermanos,uy;ca;seis.hermanos,2023-11-30,f
t,5,UY-CA-SeisHermanos,uy;ca;shs,2023-11-30,f
t,5,UY-CA-SeisHermanos,uy;canelones;seis.hermanos,2023-11-30,f
t,5,UY-CA-Shangrila,UY-58,2023-11-30,f
t,3,UY-CA-Shangrila,UY-CA-SHA,2022-10-07,f
t,5,UY-CA-Shangrila,uy;ca;sha,2023-11-30,f
t,5,UY-CA-Shangrila,uy;ca;shangrila,2023-11-30,f
t,5,UY-CA-Shangrila,uy;canelones;shangrila,2023-11-30,f
t,5,UY-CA-SofiaSantos,UY-128,2023-11-30,f
t,3,UY-CA-SofiaSantos,UY-CA-SSS,2022-10-07,f
t,5,UY-CA-SofiaSantos,uy;ca;sofia.santos,2023-11-30,f
t,5,UY-CA-SofiaSantos,uy;ca;sss,2023-11-30,f
t,5,UY-CA-SofiaSantos,uy;canelones;sofia.santos,2023-11-30,f
t,5,UY-CA-Solymar,UY-661,2023-11-30,f
t,3,UY-CA-Solymar,UY-CA-SYR,2022-10-07,f
t,5,UY-CA-Solymar,uy;ca;solymar,2023-11-30,f
t,5,UY-CA-Solymar,uy;ca;syr,2023-11-30,f
t,5,UY-CA-Solymar,uy;canelones;solymar,2023-11-30,f
t,5,UY-CA-Tala,UY-114,2023-11-30,f
t,3,UY-CA-Tala,UY-CA-TLA,2022-10-07,f
t,5,UY-CA-Tala,uy;ca;tala,2023-11-30,f
t,5,UY-CA-Tala,uy;ca;tla,2023-11-30,f
t,5,UY-CA-Tala,uy;canelones;tala,2023-11-30,f
t,5,UY-CA-Toledo,UY-41,2023-11-30,f
t,3,UY-CA-Toledo,UY-CA-TDO,2022-10-07,f
t,5,UY-CA-Toledo,uy;ca;tdo,2023-11-30,f
t,5,UY-CA-Toledo,uy;ca;toledo,2023-11-30,f
t,5,UY-CA-Toledo,uy;canelones;toledo,2023-11-30,f
t,5,UY-CA-TotoralSauce,UY-106,2023-11-30,f
t,3,UY-CA-TotoralSauce,UY-CA-TDE,2022-10-07,f
t,5,UY-CA-TotoralSauce,uy;ca;tde,2023-11-30,f
t,5,UY-CA-TotoralSauce,uy;ca;totoral.sauce,2023-11-30,f
t,5,UY-CA-TotoralSauce,uy;canelones;totoral.sauce,2023-11-30,f
t,5,UY-CA-ViejoMolinoSanBernardo,UY-92,2023-11-30,f
t,3,UY-CA-ViejoMolinoSanBernardo,UY-CA-VMB,2022-10-07,f
t,5,UY-CA-ViejoMolinoSanBernardo,uy;ca;viejo.molino.san.bernardo,2023-11-30,f
t,5,UY-CA-ViejoMolinoSanBernardo,uy;ca;vmb,2023-11-30,f
t,5,UY-CA-ViejoMolinoSanBernardo,uy;canelones;viejo.molino.san.bernardo,2023-11-30,f
t,5,UY-CA-VillaAeroparque,UY-53,2023-11-30,f
t,3,UY-CA-VillaAeroparque,UY-CA-VAE,2022-10-07,f
t,5,UY-CA-VillaAeroparque,uy;ca;vae,2023-11-30,f
t,5,UY-CA-VillaAeroparque,uy;ca;villa.aeroparque,2023-11-30,f
t,5,UY-CA-VillaAeroparque,uy;canelones;villa.aeroparque,2023-11-30,f
t,5,UY-CA-VillaArejo,UY-104,2023-11-30,f
t,3,UY-CA-VillaArejo,UY-CA-VAO,2022-10-07,f
